"","Label_0","Label_1","Label_2","Label_3","Label_4","Label_5"
"bowles",0.00103521033118336,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"boxer",0.000100785502867268,0.000932277797681401,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"boy",7.48702695043118e-05,4.57009277030176e-05,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"boycott",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"boyfriend",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bp",4.26267416690557e-06,0.000127916758257069,0.00020565311155781,5.19953901874949e-05,3.09176543050223e-06,0.000550436517755569
"bracelet",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bracket",0.000151194570053644,0.000450422516123511,0.000197234732165225,0.000187532198306708,6.9966354096806e-05,7.61499582717013e-05
"brad",0.000100785502867268,0.000123053790603423,0.000898632623054567,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"bradley",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"brady",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"brag",7.48702695043118e-05,4.57009277030176e-05,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"brain",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"brake",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"braley",0.000151194570053644,4.57009277030176e-05,3.73080723616849e-05,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"branch",0.000151194570053644,4.57009277030176e-05,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,7.61499582717013e-05
"brand",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brat",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"brave",0.000151194570053644,0.000184601013380475,0.000197234732165225,0.000443368984978996,6.9966354096806e-05,7.61499582717013e-05
"brazil",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"break",7.19739165328762e-07,9.88138652382162e-13,5.20095205103449e-05,8.55140394164357e-05,0.000240602046128651,4.02786870602968e-05
"breakfast",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"breakup",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"breast",0.000151194570053644,4.57009277030176e-05,3.73080723616849e-05,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"breath",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"breathe",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brendan",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brew",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"brewer",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brewery",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brewpubs",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brexit",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brian",0.000173391843141003,0.000133087020659125,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"bribe",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bridge",0.000908639236300001,0.000518104697352822,0.000224598881921471,1.57730950902741e-05,2.09582056317478e-05,0.000271060023566503
"briefing",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"bright",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"brilliant",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bring",0.000126946143787688,3.68792899428616e-05,9.64978343107097e-06,6.73213115877897e-05,5.72677925047656e-05,2.96027731449008e-05
"britain",0.000151194570053644,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,0.000226883988057797,0.000149989490577061
"britains",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"british",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"britsare",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"broad",0.000100785502867268,0.000123053790603423,0.00012048292589368,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"broadband",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"broadcast",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"brochure",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"broke",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brookhavens",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"broome",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brother",2.86628586589786e-06,1.82656287482173e-05,0.000250601227965185,2.0117004611207e-05,0.000163321997110204,2.53825611765301e-06
"brotherhood",0.000151194570053644,0.000450422516123511,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"broward",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"brown",0.000160071689950441,0.000291491280087536,2.4505158915599e-06,0.000102189690847188,0.00142560107554061,3.90320809149096e-06
"brrag",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bruce",1.19240910506801e-07,4.37239575477558e-06,8.61949599028517e-06,5.24575034526999e-06,7.0868234595915e-05,1.93282771166698e-07
"brunner",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"brush",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"brutal",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"bruun",0.000151194570053644,0.000184601013380475,0.00134827338495356,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"btw",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buchanan",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buck",0.000201614520687058,1.05197609701527e-05,6.33918426166e-06,0.000250070521928638,9.32980640204491e-05,0.000350337493640297
"bucket",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"buckyballs",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bucyrus",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buddy",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"budge",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"budget",1.8999328714589e-05,0.00019726899003521,4.89917132614461e-05,1.50463403260504e-05,0.000624630127496567,0.000242419778937529
"budgetamendment",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"budweiser",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"buehler",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"buffalo",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buffett",1.24806213206293e-05,3.9028832298924e-05,0.000526251360002706,0.000500361933832082,2.90226780030278e-05,0.00124407929361192
"build",0.000452056920248271,0.00125503923086027,3.92483709756744e-06,7.96365111726719e-05,4.33633899060146e-05,0.000111048507212736
"building",0.000100785502867268,0.000123053790603423,0.000898632623054567,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"bulb",9.52440684182638e-05,1.82656287482173e-05,2.67281283223505e-05,0.000437768350993267,0.00090545483786566,0.000350126543778983
"bullet",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"bullion",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bully",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"bunch",7.48702695043118e-05,0.000184601013380475,0.000197234732165225,4.36416585695885e-05,0.000226883988057797,0.000149989490577061
"bunk",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buono",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"burden",1.19240910506801e-07,4.37239575477558e-06,0.00039460085863713,0.000887442921907576,0.000139975883550662,0.000300076080851232
"burdensome",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bureau",0.000224937741702177,0.000554169312658159,8.18285598893365e-05,4.92112298265225e-06,0.000210028641710151,0.000228783313977489
"bureaucracy",0.000173391843141003,0.000123053790603423,0.00012048292589368,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"bureaucrat",0.000298740766545191,2.10572584820276e-05,5.17077724746881e-05,4.1858469646227e-05,2.90226780030278e-05,0.000400187814251215
"burglary",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"burke",0.000151194570053644,0.000450422516123511,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"burkes",0.000151194570053644,0.000450422516123511,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"burn",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"burr",0.000151194570053644,0.000184601013380475,0.00134827338495356,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"burris",0.000100785502867268,0.000932277797681401,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"burst",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bury",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"bus",2.86628586589786e-06,1.82656287482173e-05,2.67281283223505e-05,4.4858473480373e-05,4.65148582528563e-05,2.53825611765301e-06
"busch",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"bush",1.695673773999e-06,0.000129089860222248,0.000122463975513227,0.00069728368829272,0.000677839150900993,7.40957086653973e-05
"bushs",6.7905849746387e-05,1.62176270391636e-06,0.00020565311155781,5.19953901874949e-05,0.000256754522820604,6.59685858384077e-05
"business",2.80361422462119e-07,1.747829826287e-05,1.78696457094294e-05,4.49491824484331e-05,0.000157932036431197,5.80167687957885e-05
"busy",0.000201614520687058,1.05197609701527e-05,0.00024108429918284,0.000250070521928638,9.32980640204491e-05,2.94288482546908e-05
"butt",0.000100785502867268,0.000123053790603423,0.00012048292589368,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"butte",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"button",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"buy",1.4408447378656e-05,0.000117145483721584,1.21327844290152e-06,0.000385212969046178,0.000818971337048875,0.000246371616589277
"buyback",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buybacks",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"buyer",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"buzzer",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"bypass",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"byrne",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"ca",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cabin",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"cabinet",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"cadet",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cafeteria",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"cain",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cairo",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"calamity",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"calculate",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"calculation",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"calderon",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"calendar",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"california",2.59784387706443e-05,9.0896644082798e-06,2.19047785699461e-05,0.000102189690847188,0.00031468723681613,7.0903879365859e-05
"californians",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"californias",1.19240910506801e-07,4.37239575477558e-06,8.61949599028517e-06,8.73425484789151e-05,7.0868234595915e-05,0.000300076080851232
"call",3.27692102864739e-06,5.84546362129328e-06,3.34015094842322e-05,0.000222176186352455,0.00015849176725998,0.000304594064534157
"calm",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"camden",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"camera",7.48702695043118e-05,0.000184601013380475,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,7.61499582717013e-05
"camilo",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"camp",0.000201614520687058,0.000266308033657555,0.000263008832939562,9.43779318031745e-06,0.000153482511210377,0.000200007558923187
"campaign",5.19732491331684e-05,0.000316840041880561,0.000143197813889642,0.000283704645462953,1.20054419119939e-05,1.64390308762165e-07
"campbell",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"camper",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"campus",0.000201614520687058,1.05197609701527e-05,0.00024108429918284,9.43779318031745e-06,9.32980640204491e-05,0.000200007558923187
"can",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"canada",0.000201614520687058,0.000266308033657555,0.000263008832939562,0.000250070521928638,0.000153482511210377,2.94288482546908e-05
"canadian",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"canal",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"cancel",7.029919641729e-06,0.000159185888752388,0.000328797539591067,3.51386300028516e-08,0.000104873242961417,0.000250036420790793
"cancer",0.000209354586048774,7.08298946644804e-07,5.02940343779127e-06,0.000170295078148803,0.000277459651197179,0.000205403643708683
"candidacy",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"candidate",1.49737217036374e-05,8.14378382388108e-05,0.000134423217833801,8.68741119711574e-05,1.90383412480074e-05,0.000337597697692373
"candidatejason",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"candidatemarilinda",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"candidateterri",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cannabis",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cannon",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.00103937883718323
"cant",3.03847230532709e-05,0.000408010334273905,4.45511945640778e-06,0.000144141883055216,0.000166717931490274,3.57975878284386e-05
"cantero",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"cantor",0.000100785502867268,0.000123053790603423,0.00012048292589368,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"cap",0.000190797678268118,4.89943518126041e-06,5.35240371245376e-05,0.000876214078504963,0.000358258219480722,5.08331778716226e-06
"capability",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"capacity",0.000100785502867268,0.000123053790603423,0.00012048292589368,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"capital",3.58578390434894e-07,0.000518104697352822,2.59167983612689e-05,0.000137694305707719,0.000420446823396503,5.81238074016085e-07
"capitol",0.000121573157681341,5.62257077071693e-05,0.00015325127296401,0.000133682622510483,0.000173101901822405,6.59685858384077e-05
"caprio",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"capt",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"capture",2.85509471806961e-05,0.000246161795800387,0.00024108429918284,9.43779318031745e-06,9.32980640204491e-05,0.000200007558923187
"caput",6.7905849746387e-05,1.62176270391636e-06,0.000484873249317171,2.39144372015742e-06,0.000256754522820604,6.59685858384077e-05
"car",0.000185265983051767,6.33855186610106e-05,3.45947367901692e-05,2.64899512997507e-06,1.00560182901952e-06,5.27288485084829e-05
"carbon",2.72323769128835e-05,6.49321373340513e-05,1.95674708568716e-06,4.92112298265225e-06,1.66618207405077e-05,3.24107083944124e-05
"carcieri",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"card",0.000862095852887474,1.82656287482173e-05,0.00046041879659898,0.000437768350993267,4.65148582528563e-05,2.53825611765301e-06
"cardson",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"care",0.000756382930563882,0.000128780207953402,6.58037522489254e-05,0.00145757266795506,0.000589138513298572,0.000151231187374611
"career",0.000190797678268118,4.89943518126041e-06,7.76186030227322e-07,8.98536262521263e-05,0.000326879447644623,0.000700782657841176
"cargo",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"carlos",0.000100785502867268,0.000133087020659125,0.00012048292589368,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"carly",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000924247444557274,4.66394414344485e-05,9.9982211084283e-05
"carol",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"carolina",0.000527137918860049,0.000201494564769303,0.000105345399920794,1.2680940853459e-05,0.000303499656302414,0.000650656443704594
"carolinas",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"carolinians",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"carpet",0.000100785502867268,0.000932277797681401,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"carrier",0.00025204535948069,0.000159185888752388,0.000138174432910279,0.000312622651168841,0.000116634573179723,7.50593842842898e-06
"carroll",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"carry",3.50581922395408e-06,2.46253427804859e-05,1.20823024977385e-05,0.00106432727249859,0.000397047743922227,0.000528302830048234
"carson",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cart",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cartel",0.000346972279423404,0.000246161795800387,0.000263008832939562,9.43779318031745e-06,9.32980640204491e-05,2.94288482546908e-05
"carter",0.000201614520687058,1.05197609701527e-05,0.000263008832939562,0.000260231564115919,9.32980640204491e-05,2.94288482546908e-05
"case",3.83268364801579e-05,3.25961131003321e-05,1.01138341684059e-05,0.000220118777706136,1.30217202398873e-05,3.57975878284386e-05
"casey",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cash",9.24465920695263e-05,0.000800536456622454,1.72584068191515e-05,0.000750874627860319,5.01586968076294e-07,3.87028241098196e-07
"cashier",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"casino",0.00025204535948069,0.000307736143862238,1.72306863623273e-07,0.000154086720554264,0.000116634573179723,0.000231675405450899
"cass",0.000100785502867268,0.000123053790603423,0.000898632623054567,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"cast",0.000298740766545191,3.9028832298924e-05,0.000526251360002706,1.88914339368624e-05,0.000186672915836831,5.89103152652657e-05
"castor",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"casualty",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cat",0.000151194570053644,4.57009277030176e-05,0.000197234732165225,0.000187532198306708,6.9966354096806e-05,0.000545989149930961
"catastrophic",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"catch",0.000228711978927255,0.000307736143862238,1.72306863623273e-07,3.51386300028516e-08,0.000116634573179723,7.50593842842898e-06
"category",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"catholic",7.48702695043118e-05,0.000184601013380475,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,7.61499582717013e-05
"cathy",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cato",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"cattle",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"caucus",0.000201614520687058,0.000246161795800387,0.000263008832939562,9.43779318031745e-06,0.000705514494555014,2.94288482546908e-05
"cause",0.000253013286718518,9.82818405940868e-07,7.50211833241286e-05,2.17709338644715e-05,7.78189006167401e-05,3.88231015932964e-06
"causey",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"caution",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cave",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cayman",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"cbo",7.48702695043118e-05,0.000184601013380475,0.000420987542224515,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"cdc",2.85509471806961e-05,0.000246161795800387,6.33918426166e-06,0.000250070521928638,9.32980640204491e-05,0.000350337493640297
"cecile",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
